"school";"sex";"age";"address";"famsize";"Pstatus";"Medu";"Fedu";"Mjob";"Fjob";"reason";"nursery";"internet";"higher";"famsup";"freetime";"goout";"romantic";"activities";"health";"famrel";"guardian";"traveltime";"schoolsup";"studytime.portugese";"failures.portugese";"paid.portugese";"Dalc.portugese";"Walc.portugese";"absences.portugese";"G1.portugese";"G2.portugese";"G3.portugese";"studytime.math";"failures.math";"paid.math";"Dalc.math";"Walc.math";"absences.math";"G1.math";"G2.math";"G3.math";"large_family";"any_support";"relationships";"total_failures";"both_courses"
"MS";"F";16;"rural";"LE3";"T";2;2;"other";"services";"course";"yes";"no";"yes";FALSE;4;3;"yes";"yes";1;5;"father";"<15 min";FALSE;2;0;"no";1;1;0;11;13;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;8;0;FALSE
"MS";"F";16;"rural";"LE3";"T";3;4;"at_home";"other";"other";"no";"no";"yes";TRUE;2;1;"no";"no";2;4;"mother";"30-60 min";FALSE;2;0;"no";1;1;2;7;9;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;4;0;FALSE
"MS";"F";16;"urban";"GT3";"A";3;2;"services";"at_home";"course";"yes";"no";"yes";TRUE;5;5;"yes";"yes";1;2;"mother";"15-30 min";FALSE;2;2;"no";1;1;8;5;5;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;5;2;FALSE
"MS";"F";16;"urban";"GT3";"T";1;1;"at_home";"other";"course";"no";"no";"yes";TRUE;4;3;"yes";"no";2;5;"father";"<15 min";FALSE;2;0;"no";2;1;0;13;14;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;8;0;FALSE
"MS";"F";16;"urban";"GT3";"T";1;1;"other";"other";"course";"yes";"yes";"yes";TRUE;2;1;"no";"yes";5;2;"other";"<15 min";TRUE;4;0;"no";1;1;0;14;14;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;2;0;FALSE
"MS";"F";16;"urban";"GT3";"T";1;2;"other";"services";"course";"yes";"no";"yes";TRUE;3;2;"no";"no";4;1;"mother";"<15 min";FALSE;3;1;"no";1;2;0;10;8;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;1;1;FALSE
"MS";"F";16;"urban";"GT3";"T";1;2;"other";"services";"course";"yes";"no";"yes";TRUE;3;2;"no";"no";4;1;"mother";"<15 min";FALSE;3;1;"no";1;2;3;9;8;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;1;1;FALSE
"MS";"F";16;"urban";"GT3";"T";1;3;"at_home";"other";"other";"yes";"yes";"no";TRUE;3;3;"yes";"no";5;4;"father";"15-30 min";FALSE;1;0;"no";1;3;11;10;11;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;7;0;FALSE
"MS";"F";16;"urban";"GT3";"T";2;1;"other";"services";"course";"yes";"yes";"yes";TRUE;3;3;"no";"yes";1;5;"mother";"<15 min";FALSE;2;0;"no";1;1;0;14;13;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;5;0;FALSE
"MS";"F";16;"urban";"GT3";"T";2;2;"other";"services";"course";"no";"yes";"yes";TRUE;4;3;"no";"yes";3;4;"father";"<15 min";FALSE;1;1;"yes";1;4;1;9;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;4;1;FALSE
"MS";"F";16;"urban";"GT3";"T";2;2;"services";"other";"course";"yes";"no";"yes";TRUE;2;5;"yes";"yes";5;4;"mother";"<15 min";FALSE;1;0;"yes";1;2;0;17;16;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;7;0;FALSE
"MS";"F";16;"urban";"GT3";"T";3;1;"other";"other";"course";"yes";"yes";"yes";FALSE;1;3;"no";"yes";1;3;"mother";"<15 min";FALSE;1;0;"no";1;3;0;8;6;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;3;0;FALSE
"MS";"F";16;"urban";"GT3";"T";3;2;"services";"at_home";"course";"yes";"yes";"yes";FALSE;1;3;"no";"no";3;3;"mother";"<15 min";FALSE;1;0;"no";1;4;2;7;6;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;3;0;FALSE
"MS";"F";16;"urban";"GT3";"T";3;3;"other";"other";"reputation";"yes";"yes";"no";FALSE;5;4;"yes";"yes";4;4;"mother";"<15 min";FALSE;1;0;"no";1;1;0;14;13;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;7;0;FALSE
"MS";"F";16;"urban";"GT3";"T";4;4;"health";"health";"course";"yes";"yes";"yes";TRUE;3;4;"yes";"no";3;4;"mother";"<15 min";FALSE;2;0;"no";1;2;4;8;8;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;7;0;FALSE
"MS";"F";16;"urban";"GT3";"T";4;4;"teacher";"services";"course";"yes";"yes";"yes";TRUE;3;5;"yes";"no";5;5;"mother";"15-30 min";FALSE;3;0;"no";1;4;1;10;11;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;8;0;FALSE
"MS";"F";16;"urban";"LE3";"A";2;2;"at_home";"other";"reputation";"no";"no";"no";FALSE;2;1;"yes";"yes";1;1;"mother";"15-30 min";FALSE;4;0;"no";1;1;4;10;9;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;4;0;FALSE
"MS";"F";16;"urban";"LE3";"A";2;2;"other";"other";"home";"yes";"no";"no";TRUE;3;4;"no";"no";1;4;"mother";"<15 min";FALSE;1;0;"no";1;2;6;7;7;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;4;0;FALSE
"MS";"F";16;"urban";"LE3";"T";1;1;"at_home";"other";"other";"yes";"yes";"yes";TRUE;3;2;"no";"no";5;4;"mother";"30-60 min";FALSE;2;0;"no";1;3;6;6;8;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;4;0;FALSE
"MS";"F";16;"urban";"LE3";"T";2;1;"other";"services";"other";"yes";"yes";"yes";FALSE;2;2;"yes";"no";3;3;"mother";"<15 min";FALSE;2;0;"no";1;1;0;14;15;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;6;0;FALSE
"MS";"F";16;"urban";"LE3";"T";4;1;"other";"other";"home";"yes";"yes";"yes";TRUE;2;4;"no";"yes";1;1;"mother";"15-30 min";FALSE;2;0;"no";2;2;8;9;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;1;0;FALSE
"MS";"F";16;"urban";"LE3";"T";4;4;"services";"services";"other";"yes";"no";"yes";TRUE;1;3;"no";"no";5;5;"father";"15-30 min";FALSE;1;0;"no";1;2;1;11;11;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;5;0;FALSE
"MS";"F";17;"rural";"GT3";"T";0;0;"at_home";"other";"course";"yes";"yes";"yes";TRUE;4;3;"no";"no";5;4;"mother";"15-30 min";FALSE;1;0;"no";1;1;0;10;11;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;4;0;FALSE
"MS";"F";17;"rural";"GT3";"T";1;1;"at_home";"at_home";"course";"yes";"yes";"no";TRUE;5;5;"yes";"yes";4;3;"father";"15-30 min";FALSE;1;0;"no";2;2;3;10;11;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;6;0;FALSE
"MS";"F";17;"rural";"GT3";"T";1;1;"at_home";"other";"reputation";"no";"yes";"yes";TRUE;4;5;"yes";"yes";5;4;"mother";"15-30 min";FALSE;1;0;"no";1;2;0;11;11;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;7;0;FALSE
"MS";"F";17;"rural";"GT3";"T";1;1;"other";"other";"other";"no";"yes";"no";TRUE;4;4;"no";"no";5;5;"father";"<15 min";FALSE;1;1;"no";2;2;0;6;6;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;5;1;FALSE
"MS";"F";17;"rural";"GT3";"T";1;1;"other";"services";"reputation";"yes";"yes";"yes";TRUE;2;1;"yes";"no";1;5;"mother";"30-60 min";FALSE;1;1;"no";1;2;0;8;8;9;1;1;"yes";1;2;0;7;6;0;TRUE;TRUE;8;2;TRUE
"MS";"F";17;"rural";"GT3";"T";1;2;"other";"other";"course";"yes";"yes";"yes";FALSE;5;5;"no";"yes";1;3;"mother";"<15 min";FALSE;1;0;"no";1;3;4;7;8;9;1;0;"no";1;3;14;6;5;5;TRUE;FALSE;3;0;TRUE
"MS";"F";17;"rural";"GT3";"T";1;2;"other";"services";"course";"no";"no";"yes";FALSE;2;2;"no";"no";3;3;"father";"15-30 min";FALSE;2;0;"no";1;2;0;13;13;13;2;0;"no";1;2;0;12;11;12;TRUE;FALSE;3;0;TRUE
"MS";"F";17;"rural";"GT3";"T";2;1;"at_home";"other";"course";"yes";"no";"no";TRUE;5;3;"yes";"yes";3;5;"mother";"30-60 min";FALSE;1;0;"no";1;1;2;9;10;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;8;0;FALSE
"MS";"F";17;"rural";"GT3";"T";2;2;"at_home";"other";"course";"yes";"yes";"yes";TRUE;3;5;"no";"no";4;4;"mother";"15-30 min";FALSE;2;0;"no";1;2;0;11;10;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;4;0;FALSE
"MS";"F";17;"rural";"GT3";"T";2;2;"at_home";"other";"other";"yes";"yes";"yes";TRUE;1;3;"no";"no";5;5;"mother";"<15 min";FALSE;1;0;"yes";1;2;5;9;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;5;0;FALSE
"MS";"F";17;"rural";"GT3";"T";2;2;"other";"other";"other";"yes";"no";"yes";FALSE;1;3;"no";"no";5;5;"mother";"15-30 min";TRUE;2;0;"yes";1;1;0;11;9;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;5;0;FALSE
"MS";"F";17;"rural";"GT3";"T";2;2;"other";"other";"reputation";"yes";"no";"yes";TRUE;3;2;"no";"yes";1;5;"mother";"15-30 min";FALSE;2;0;"no";1;1;0;15;17;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;5;0;FALSE
"MS";"F";17;"rural";"GT3";"T";2;3;"other";"other";"course";"yes";"yes";"yes";TRUE;5;5;"no";"no";3;5;"mother";"15-30 min";FALSE;1;0;"no";1;3;2;10;11;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;5;0;FALSE
"MS";"F";17;"rural";"GT3";"T";3;1;"at_home";"other";"reputation";"no";"yes";"yes";TRUE;5;4;"no";"yes";1;4;"mother";"<15 min";FALSE;2;0;"no";2;3;10;8;9;9;2;0;"yes";2;3;17;10;10;10;TRUE;TRUE;4;0;TRUE
"MS";"F";17;"rural";"GT3";"T";3;1;"other";"other";"course";"no";"yes";"yes";TRUE;4;4;"yes";"yes";5;5;"mother";"15-30 min";FALSE;2;3;"no";1;1;2;7;9;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;8;3;FALSE
"MS";"F";17;"rural";"GT3";"T";3;2;"at_home";"other";"course";"yes";"no";"yes";FALSE;5;4;"yes";"no";5;4;"father";"<15 min";FALSE;2;1;"no";1;2;0;10;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;7;1;FALSE
"MS";"F";17;"rural";"GT3";"T";4;1;"other";"other";"other";"yes";"yes";"yes";FALSE;2;3;"yes";"no";5;4;"mother";"<15 min";FALSE;1;0;"no";1;2;1;13;14;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;7;0;FALSE
"MS";"F";17;"rural";"GT3";"T";4;2;"other";"other";"course";"no";"yes";"yes";TRUE;3;3;"no";"no";5;4;"mother";"15-30 min";TRUE;2;0;"no";2;3;0;17;18;18;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;4;0;FALSE
"MS";"F";17;"rural";"GT3";"T";4;4;"teacher";"services";"other";"yes";"yes";"yes";TRUE;3;3;"no";"yes";5;4;"father";"15-30 min";FALSE;2;0;"yes";1;2;2;12;12;12;2;0;"yes";1;2;4;12;13;13;TRUE;TRUE;4;0;TRUE
"MS";"F";17;"rural";"LE3";"A";2;1;"services";"other";"reputation";"yes";"yes";"yes";FALSE;3;3;"yes";"yes";2;5;"mother";"15-30 min";FALSE;2;0;"no";1;2;5;11;11;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;8;0;FALSE
"MS";"F";17;"rural";"LE3";"A";3;1;"other";"at_home";"course";"yes";"no";"no";TRUE;2;3;"no";"no";3;4;"other";"15-30 min";FALSE;3;0;"yes";2;2;5;8;7;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;4;0;FALSE
"MS";"F";17;"urban";"GT3";"A";1;0;"other";"other";"other";"yes";"yes";"yes";FALSE;4;5;"yes";"no";4;4;"mother";"15-30 min";FALSE;2;0;"no";1;1;1;11;9;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;7;0;FALSE
"MS";"F";17;"urban";"GT3";"A";1;1;"at_home";"at_home";"other";"yes";"yes";"yes";FALSE;5;5;"yes";"yes";3;4;"mother";"<15 min";FALSE;2;0;"no";1;2;2;11;10;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;7;0;FALSE
"MS";"F";17;"urban";"GT3";"T";0;1;"other";"at_home";"course";"no";"no";"yes";FALSE;4;4;"no";"yes";5;2;"father";"15-30 min";FALSE;1;0;"no";3;5;5;9;9;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;2;0;FALSE
"MS";"F";17;"urban";"GT3";"T";1;1;"other";"at_home";"course";"yes";"no";"yes";TRUE;3;2;"no";"yes";5;4;"mother";"<15 min";FALSE;1;0;"no";1;2;9;7;9;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;4;0;FALSE
"MS";"F";17;"urban";"GT3";"T";2;2;"other";"at_home";"course";"yes";"no";"no";TRUE;5;3;"no";"yes";5;4;"mother";"<15 min";FALSE;1;0;"no";1;1;4;9;9;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;4;0;FALSE
"MS";"F";17;"urban";"GT3";"T";2;2;"other";"at_home";"home";"yes";"no";"yes";FALSE;4;3;"yes";"yes";3;3;"mother";"<15 min";FALSE;3;0;"no";1;1;8;10;11;12;3;0;"no";1;1;8;13;11;11;TRUE;FALSE;6;0;TRUE
"MS";"F";17;"urban";"GT3";"T";3;2;"at_home";"other";"home";"yes";"no";"yes";FALSE;3;3;"yes";"no";1;4;"mother";"15-30 min";FALSE;1;0;"no";2;2;5;9;11;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;7;0;FALSE
"MS";"F";17;"urban";"GT3";"T";3;3;"services";"services";"course";"yes";"yes";"yes";TRUE;4;3;"no";"no";4;4;"mother";"15-30 min";FALSE;1;0;"no";1;1;0;11;12;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;4;0;FALSE
"MS";"F";17;"urban";"GT3";"T";4;1;"health";"at_home";"course";"yes";"no";"yes";TRUE;2;2;"yes";"no";5;3;"mother";"<15 min";FALSE;1;0;"no";1;1;0;8;10;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;6;0;FALSE
"MS";"F";17;"urban";"GT3";"T";4;2;"other";"other";"course";"yes";"yes";"yes";TRUE;3;3;"no";"no";4;4;"mother";"15-30 min";FALSE;2;0;"no";1;2;0;17;18;18;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;4;0;FALSE
"MS";"F";17;"urban";"GT3";"T";4;2;"teacher";"other";"course";"yes";"yes";"yes";FALSE;2;3;"yes";"no";5;4;"father";"15-30 min";FALSE;4;0;"no";3;1;0;18;18;18;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;7;0;FALSE
"MS";"F";17;"urban";"GT3";"T";4;2;"teacher";"services";"home";"yes";"yes";"yes";TRUE;5;5;"no";"yes";5;5;"mother";"<15 min";TRUE;2;0;"no";1;3;0;8;8;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;5;0;FALSE
"MS";"F";17;"urban";"GT3";"T";4;3;"teacher";"other";"other";"yes";"yes";"yes";FALSE;5;4;"no";"no";1;5;"mother";"15-30 min";FALSE;2;0;"no";1;1;0;6;9;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;5;0;FALSE
"MS";"F";17;"urban";"GT3";"T";4;4;"health";"health";"course";"yes";"yes";"yes";TRUE;2;5;"no";"no";5;5;"father";"<15 min";FALSE;2;0;"no";1;1;0;13;15;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;5;0;FALSE
"MS";"F";17;"urban";"LE3";"A";3;2;"services";"other";"reputation";"yes";"no";"yes";FALSE;2;3;"yes";"no";5;1;"mother";"15-30 min";FALSE;2;0;"no";1;2;0;15;14;15;2;0;"no";1;2;2;12;12;11;FALSE;FALSE;4;0;TRUE
"MS";"F";17;"urban";"LE3";"T";1;1;"other";"services";"course";"yes";"no";"yes";TRUE;3;3;"yes";"no";3;4;"father";"<15 min";FALSE;3;0;"no";1;1;0;11;11;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;7;0;FALSE
"MS";"F";17;"urban";"LE3";"T";1;2;"at_home";"other";"course";"yes";"yes";"yes";FALSE;5;1;"no";"no";3;5;"father";"<15 min";FALSE;1;0;"no";1;1;0;7;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;5;0;FALSE
"MS";"F";17;"urban";"LE3";"T";4;4;"at_home";"at_home";"course";"yes";"yes";"yes";TRUE;3;4;"yes";"yes";1;2;"mother";"<15 min";FALSE;2;0;"no";1;1;4;15;14;15;2;0;"yes";1;1;0;16;15;15;FALSE;TRUE;5;0;TRUE
"MS";"F";18;"rural";"GT3";"A";4;3;"services";"services";"course";"yes";"yes";"yes";TRUE;4;4;"no";"no";2;5;"mother";"<15 min";FALSE;1;0;"no";3;4;8;10;11;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;5;0;FALSE
"MS";"F";18;"rural";"GT3";"T";1;1;"at_home";"at_home";"course";"no";"yes";"no";FALSE;2;3;"yes";"no";2;3;"mother";"15-30 min";FALSE;1;1;"no";1;1;4;9;11;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;6;1;FALSE
"MS";"F";18;"rural";"GT3";"T";1;1;"at_home";"other";"other";"yes";"yes";"yes";TRUE;3;2;"yes";"no";5;4;"mother";"<15 min";FALSE;2;1;"no";1;1;9;7;7;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;7;1;FALSE
"MS";"F";18;"rural";"GT3";"T";1;1;"other";"other";"home";"yes";"yes";"yes";FALSE;3;2;"no";"no";4;4;"mother";">60 min";FALSE;3;0;"no";1;2;4;10;11;12;3;0;"no";1;2;2;8;8;10;TRUE;FALSE;4;0;TRUE
"MS";"F";18;"rural";"GT3";"T";2;2;"at_home";"other";"course";"yes";"no";"yes";FALSE;3;3;"yes";"yes";4;4;"mother";"30-60 min";FALSE;2;1;"no";1;1;0;9;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;7;1;FALSE
"MS";"F";18;"rural";"GT3";"T";2;2;"at_home";"other";"other";"yes";"no";"yes";FALSE;3;3;"no";"no";4;5;"mother";"15-30 min";FALSE;3;0;"no";1;3;0;14;17;15;3;0;"yes";1;3;2;10;9;10;TRUE;FALSE;5;0;TRUE
"MS";"F";18;"rural";"GT3";"T";2;2;"other";"other";"other";"yes";"yes";"no";FALSE;5;5;"yes";"no";3;5;"mother";"15-30 min";FALSE;1;1;"no";1;1;0;8;6;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;8;1;FALSE
"MS";"F";18;"rural";"GT3";"T";2;2;"services";"other";"home";"yes";"yes";"yes";FALSE;2;1;"yes";"no";4;4;"mother";"15-30 min";FALSE;3;0;"no";1;1;5;14;14;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;7;0;FALSE
"MS";"F";18;"rural";"GT3";"T";4;4;"other";"teacher";"other";"no";"yes";"yes";TRUE;2;2;"yes";"no";5;3;"father";"30-60 min";FALSE;2;0;"no";4;2;0;7;5;0;2;0;"yes";4;2;10;14;12;11;TRUE;TRUE;6;0;TRUE
"MS";"F";18;"rural";"GT3";"T";4;4;"teacher";"at_home";"reputation";"yes";"yes";"yes";TRUE;4;3;"yes";"yes";5;4;"mother";"30-60 min";FALSE;1;0;"no";2;2;4;7;9;10;1;0;"yes";2;2;7;6;5;6;TRUE;TRUE;7;0;TRUE
"MS";"F";18;"rural";"LE3";"A";1;2;"at_home";"other";"course";"yes";"no";"yes";FALSE;3;4;"yes";"no";5;4;"mother";"30-60 min";FALSE;2;0;"no";1;4;0;16;15;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;7;0;FALSE
"MS";"F";18;"rural";"LE3";"A";1;4;"at_home";"other";"course";"yes";"no";"yes";FALSE;3;4;"yes";"no";5;4;"mother";"30-60 min";FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;"no";1;4;0;13;13;13;FALSE;FALSE;7;0;FALSE
"MS";"F";18;"rural";"LE3";"A";3;2;"other";"other";"course";"no";"no";"no";TRUE;3;2;"yes";"no";2;3;"other";"15-30 min";FALSE;3;2;"no";1;1;6;7;9;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;6;2;FALSE
"MS";"F";18;"rural";"LE3";"A";4;2;"teacher";"other";"reputation";"yes";"yes";"yes";FALSE;3;1;"yes";"yes";5;5;"mother";"<15 min";FALSE;2;0;"no";1;1;0;5;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;8;0;FALSE
"MS";"F";18;"rural";"LE3";"T";2;2;"services";"services";"course";"yes";"yes";"yes";TRUE;3;3;"no";"yes";4;2;"mother";"<15 min";FALSE;2;1;"no";1;2;3;7;6;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;2;1;FALSE
"MS";"F";18;"rural";"LE3";"T";4;4;"other";"other";"reputation";"yes";"yes";"yes";FALSE;4;4;"no";"no";1;5;"mother";"15-30 min";FALSE;3;0;"no";1;1;0;15;17;17;3;0;"no";1;1;0;19;18;19;FALSE;FALSE;5;0;TRUE
"MS";"F";18;"rural";"LE3";"T";4;4;"teacher";"services";"course";"yes";"yes";"yes";FALSE;4;3;"no";"yes";2;5;"mother";"<15 min";FALSE;2;0;"no";3;4;1;13;14;14;2;0;"yes";3;4;4;8;9;10;FALSE;FALSE;5;0;TRUE
"MS";"F";18;"urban";"GT3";"A";1;2;"at_home";"other";"course";"yes";"no";"yes";TRUE;3;3;"no";"no";5;4;"mother";"15-30 min";FALSE;2;2;"no";1;1;2;6;8;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;4;2;FALSE
"MS";"F";18;"urban";"GT3";"A";2;4;"other";"services";"reputation";"yes";"yes";"yes";TRUE;3;2;"no";"no";1;2;"father";"<15 min";FALSE;2;1;"no";1;3;8;8;5;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;2;1;FALSE
"MS";"F";18;"urban";"GT3";"T";1;1;"at_home";"services";"course";"yes";"no";"no";FALSE;4;2;"no";"no";2;4;"mother";"30-60 min";FALSE;2;1;"no";1;2;2;9;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;4;1;FALSE
"MS";"F";18;"urban";"GT3";"T";1;1;"other";"other";"course";"yes";"no";"yes";FALSE;1;1;"no";"yes";5;1;"mother";"15-30 min";FALSE;2;0;"no";1;1;6;11;12;9;2;1;"no";1;1;0;6;5;0;TRUE;FALSE;1;1;TRUE
"MS";"F";18;"urban";"GT3";"T";1;1;"other";"other";"course";"yes";"no";"yes";FALSE;4;4;"yes";"yes";5;3;"mother";"30-60 min";FALSE;2;2;"no";2;2;3;7;8;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;6;2;FALSE
"MS";"F";18;"urban";"GT3";"T";1;2;"at_home";"at_home";"course";"yes";"no";"no";TRUE;1;1;"no";"no";4;4;"father";"15-30 min";FALSE;2;0;"no";1;1;0;11;11;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;4;0;FALSE
"MS";"F";18;"urban";"GT3";"T";1;2;"other";"other";"course";"yes";"yes";"yes";TRUE;4;4;"yes";"yes";5;3;"father";"<15 min";FALSE;2;1;"no";2;3;9;9;8;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;6;1;FALSE
"MS";"F";18;"urban";"GT3";"T";2;2;"other";"other";"course";"no";"yes";"yes";TRUE;3;1;"yes";"no";2;1;"mother";"15-30 min";FALSE;2;0;"no";1;1;4;8;8;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;4;0;FALSE
"MS";"F";18;"urban";"GT3";"T";2;2;"services";"at_home";"reputation";"no";"yes";"yes";FALSE;3;5;"no";"yes";1;4;"father";"15-30 min";FALSE;2;0;"no";1;1;2;12;13;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;4;0;FALSE
"MS";"F";18;"urban";"GT3";"T";2;3;"at_home";"services";"course";"yes";"yes";"yes";TRUE;2;3;"yes";"no";4;5;"father";"15-30 min";FALSE;1;0;"no";1;2;0;10;10;10;1;0;"yes";1;2;0;11;10;10;TRUE;TRUE;8;0;TRUE
"MS";"F";18;"urban";"GT3";"T";3;3;"other";"other";"home";"yes";"yes";"yes";FALSE;1;3;"yes";"no";1;4;"mother";"<15 min";FALSE;2;0;"no";1;2;1;16;16;16;2;0;"yes";1;2;0;15;15;15;TRUE;FALSE;7;0;TRUE
"MS";"F";18;"urban";"GT3";"T";3;3;"services";"services";"course";"yes";"no";"yes";TRUE;3;4;"yes";"no";5;5;"father";"<15 min";FALSE;2;0;"no";1;1;0;10;10;10;2;0;"no";1;1;0;10;9;9;TRUE;TRUE;8;0;TRUE
"MS";"F";18;"urban";"GT3";"T";3;3;"services";"services";"other";"yes";"yes";"yes";TRUE;3;2;"yes";"no";3;4;"mother";"15-30 min";FALSE;2;0;"no";1;3;6;13;12;13;2;0;"no";1;3;0;11;11;10;TRUE;TRUE;7;0;TRUE
"MS";"F";18;"urban";"GT3";"T";4;4;"teacher";"teacher";"reputation";"no";"yes";"yes";FALSE;3;5;"no";"yes";1;4;"mother";"15-30 min";FALSE;2;0;"no";1;2;0;18;18;18;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;4;0;FALSE
"MS";"F";18;"urban";"LE3";"A";1;1;"at_home";"services";"course";"yes";"no";"yes";FALSE;2;3;"yes";"no";3;5;"mother";"<15 min";FALSE;2;0;"no";1;2;2;8;10;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;8;0;FALSE
"MS";"F";18;"urban";"LE3";"A";1;2;"at_home";"other";"reputation";"yes";"yes";"yes";FALSE;4;3;"no";"no";4;4;"mother";"15-30 min";FALSE;2;0;"no";1;2;0;12;13;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;4;0;FALSE
